id,age,job,marital,education,defaultloan,housingloan,loan
7743,35,technician,single,professional.course,no,yes,no
11300,35,self-employed,single,university.degree,no,yes,no
11774,35,admin.,married,professional.course,no,yes,yes
15874,35,admin.,married,high.school,no,yes,no
22355,35,management,married,university.degree,no,no,no
25003,35,technician,married,professional.course,no,yes,yes
25671,35,technician,married,university.degree,unknown,no,no
29145,35,blue-collar,married,high.school,no,yes,yes
31127,35,blue-collar,married,basic.9y,no,yes,no
34496,35,blue-collar,married,high.school,no,yes,no
35685,35,self-employed,married,basic.9y,no,yes,no
569,35,admin.,single,basic.6y,no,yes,yes
945,35,admin.,single,university.degree,no,no,no
5835,35,services,single,high.school,no,no,yes
9914,35,blue-collar,single,basic.9y,unknown,yes,no
16393,35,admin.,married,university.degree,no,yes,no
25391,35,technician,married,professional.course,unknown,yes,yes
25757,35,technician,married,professional.course,no,no,yes
25950,35,technician,married,high.school,no,no,no
31097,35,blue-collar,married,basic.9y,no,yes,no
33722,35,blue-collar,married,basic.4y,no,yes,no
40408,35,blue-collar,divorced,basic.9y,no,unknown,unknown
5667,35,services,single,high.school,no,yes,no
5668,35,services,single,high.school,no,yes,yes
7931,35,technician,single,university.degree,no,yes,yes
9611,35,blue-collar,single,basic.6y,no,no,no
12525,35,admin.,married,university.degree,unknown,yes,no
12933,35,admin.,married,high.school,no,no,no
13261,35,admin.,married,university.degree,no,unknown,unknown
14831,35,admin.,married,high.school,no,yes,no
16546,35,admin.,married,university.degree,no,yes,no
18918,35,services,married,high.school,no,no,no
23032,35,management,married,university.degree,no,no,no
26556,35,technician,married,professional.course,no,yes,no
31219,35,blue-collar,married,basic.4y,unknown,no,yes
32318,35,blue-collar,married,basic.6y,no,no,no
34118,35,blue-collar,married,high.school,no,yes,no
35123,35,entrepreneur,married,university.degree,no,yes,yes
35756,35,self-employed,married,basic.9y,no,yes,yes
35918,35,self-employed,married,university.degree,no,no,no
36921,35,admin.,divorced,university.degree,unknown,no,no
38341,35,services,divorced,high.school,no,no,yes
14902,35,admin.,married,university.degree,no,yes,no
15632,35,admin.,married,high.school,no,yes,no
25604,35,technician,married,professional.course,no,no,no
26089,35,technician,married,professional.course,no,no,no
26146,35,technician,married,university.degree,no,yes,yes
29269,35,blue-collar,married,basic.9y,no,no,no
30213,35,blue-collar,married,basic.9y,no,yes,no
32316,35,blue-collar,married,basic.9y,no,yes,no
32337,35,blue-collar,married,professional.course,no,yes,no
32878,35,blue-collar,married,basic.6y,no,no,no
37813,35,admin.,divorced,high.school,no,yes,yes
38269,35,services,divorced,professional.course,unknown,no,no
382,35,admin.,single,professional.course,unknown,yes,no
2662,35,admin.,single,university.degree,no,yes,no
2911,35,admin.,single,university.degree,no,no,no
4003,35,student,single,high.school,no,no,yes
5705,35,services,single,high.school,no,yes,no
12839,35,admin.,married,university.degree,no,yes,no
14789,35,admin.,married,high.school,no,yes,no
16740,35,admin.,married,high.school,no,no,no
20182,35,services,married,basic.6y,no,no,no
21627,35,management,married,university.degree,no,no,no
22077,35,management,married,university.degree,no,no,no
23942,35,technician,married,basic.9y,no,no,no
30940,35,blue-collar,married,basic.9y,no,yes,no
33581,35,blue-collar,married,basic.9y,no,no,no
33933,35,blue-collar,married,basic.6y,no,no,no
40256,35,blue-collar,divorced,basic.9y,no,no,yes
1709,35,admin.,single,university.degree,no,yes,no
1714,35,admin.,single,university.degree,no,no,no
5640,35,services,single,high.school,no,no,no
5793,35,services,single,high.school,no,yes,no
7464,35,technician,single,university.degree,no,no,no
12233,35,admin.,married,university.degree,no,yes,yes
16036,35,admin.,married,high.school,no,no,no
22357,35,management,married,university.degree,no,unknown,unknown
22552,35,management,married,university.degree,no,yes,no
23860,35,technician,married,basic.9y,no,no,no
25926,35,technician,married,high.school,no,unknown,unknown
27360,35,unemployed,married,university.degree,no,yes,no
27859,35,blue-collar,married,unknown,no,yes,no
28362,35,blue-collar,married,basic.9y,no,no,no
31588,35,blue-collar,married,basic.9y,unknown,yes,no
32950,35,blue-collar,married,basic.4y,unknown,yes,no
34248,35,blue-collar,married,basic.6y,no,no,no
37462,35,admin.,divorced,university.degree,no,yes,no
39080,35,management,divorced,university.degree,no,no,no
56,35,admin.,single,basic.4y,unknown,yes,no
568,35,admin.,single,basic.4y,unknown,unknown,unknown
5589,35,services,single,high.school,no,yes,no
5904,35,services,single,university.degree,no,unknown,unknown
8038,35,technician,single,basic.9y,no,no,no
11533,35,self-employed,single,university.degree,no,unknown,unknown
15263,35,admin.,married,university.degree,no,no,no
15823,35,admin.,married,high.school,no,yes,no
23189,35,management,married,high.school,no,yes,no
25592,35,technician,married,professional.course,unknown,no,no
26545,35,technician,married,professional.course,no,no,no
26630,35,technician,married,professional.course,no,yes,no
29230,35,blue-collar,married,basic.4y,no,yes,no
29466,35,blue-collar,married,basic.9y,unknown,no,no
40024,35,technician,divorced,basic.4y,no,yes,no
306,35,admin.,single,high.school,no,yes,no
1014,35,admin.,single,high.school,no,yes,yes
4802,35,unknown,single,basic.4y,unknown,yes,yes
7235,35,technician,single,university.degree,no,yes,no
7811,35,technician,single,high.school,unknown,yes,yes
14945,35,admin.,married,university.degree,no,yes,no
23663,35,technician,married,professional.course,no,no,yes
24512,35,technician,married,professional.course,no,no,no
28553,35,blue-collar,married,basic.9y,no,unknown,unknown
29261,35,blue-collar,married,basic.4y,unknown,yes,no
29573,35,blue-collar,married,high.school,no,no,no
30909,35,blue-collar,married,basic.6y,no,yes,no
32379,35,blue-collar,married,high.school,no,yes,no
32462,35,blue-collar,married,basic.9y,unknown,no,no
35915,35,self-employed,married,university.degree,no,yes,no
37556,35,admin.,divorced,high.school,no,yes,no
2704,35,admin.,single,university.degree,no,no,no
3412,35,admin.,single,high.school,no,no,yes
3697,35,admin.,single,university.degree,no,yes,no
5072,35,services,single,high.school,no,yes,yes
7308,35,technician,single,professional.course,no,yes,yes
8828,35,technician,single,professional.course,no,no,no
12097,35,admin.,married,university.degree,no,no,no
12252,35,admin.,married,high.school,no,no,no
12795,35,admin.,married,high.school,no,no,no
14561,35,admin.,married,university.degree,no,yes,no
21008,35,housemaid,married,basic.4y,no,yes,no
23966,35,technician,married,high.school,no,no,no
24463,35,technician,married,university.degree,unknown,no,no
25180,35,technician,married,professional.course,no,yes,yes
25600,35,technician,married,professional.course,no,no,no
29127,35,blue-collar,married,professional.course,no,no,no
30872,35,blue-collar,married,basic.9y,unknown,yes,no
1258,35,admin.,single,high.school,no,no,no
5264,35,services,single,high.school,no,yes,no
7461,35,technician,single,university.degree,no,no,no
11830,35,admin.,married,high.school,unknown,no,no
12948,35,admin.,married,basic.9y,no,no,yes
16716,35,admin.,married,university.degree,no,yes,yes
18776,35,services,married,high.school,no,yes,no
19001,35,services,married,high.school,unknown,no,no
23787,35,technician,married,university.degree,no,no,no
26541,35,technician,married,professional.course,no,yes,no
28051,35,blue-collar,married,professional.course,no,no,no
28561,35,blue-collar,married,basic.9y,unknown,no,no
29267,35,blue-collar,married,unknown,no,yes,no
29718,35,blue-collar,married,basic.4y,unknown,yes,no
30683,35,blue-collar,married,basic.4y,no,no,no
32222,35,blue-collar,married,professional.course,no,yes,no
32632,35,blue-collar,married,basic.9y,no,no,no
33723,35,blue-collar,married,basic.4y,no,yes,no
36232,35,self-employed,married,university.degree,no,yes,no
38687,35,services,divorced,university.degree,no,yes,no
39038,35,management,divorced,university.degree,no,no,no
39077,35,management,divorced,university.degree,no,no,yes
10914,35,blue-collar,single,high.school,no,no,no
13966,35,admin.,married,university.degree,no,yes,no
20095,35,services,married,high.school,no,yes,no
20628,35,services,married,professional.course,no,yes,no
22474,35,management,married,university.degree,no,no,yes
22517,35,management,married,university.degree,no,yes,no
24428,35,technician,married,basic.6y,no,yes,yes
25014,35,technician,married,professional.course,no,unknown,unknown
25511,35,technician,married,professional.course,no,no,no
25537,35,technician,married,professional.course,unknown,yes,no
30937,35,blue-collar,married,high.school,no,yes,no
33506,35,blue-collar,married,high.school,no,yes,no
39031,35,management,divorced,high.school,no,yes,no
40054,35,unemployed,divorced,high.school,unknown,yes,no
41101,35,self-employed,divorced,basic.9y,no,no,no
53,35,admin.,single,university.degree,no,no,no
2062,35,admin.,single,high.school,no,yes,no
2879,35,admin.,single,university.degree,no,yes,no
6830,35,technician,single,university.degree,no,yes,no
18568,35,services,married,high.school,no,yes,no
20467,35,services,married,high.school,no,yes,no
23108,35,management,married,university.degree,no,no,no
25893,35,technician,married,university.degree,unknown,no,no
28100,35,blue-collar,married,basic.9y,no,yes,no
32257,35,blue-collar,married,high.school,no,yes,yes
35158,35,entrepreneur,married,high.school,no,yes,no
38749,35,services,divorced,high.school,no,yes,no
39079,35,management,divorced,university.degree,no,yes,no
39550,35,technician,divorced,professional.course,no,no,no
49,35,admin.,single,high.school,no,no,no
299,35,admin.,single,university.degree,no,yes,yes
543,35,admin.,single,basic.4y,unknown,no,no
928,35,admin.,single,high.school,no,yes,no
7465,35,technician,single,professional.course,no,yes,no
8830,35,technician,single,professional.course,no,yes,no
12054,35,admin.,married,university.degree,no,yes,yes
12702,35,admin.,married,high.school,no,no,no
13852,35,admin.,married,university.degree,no,yes,no
15542,35,admin.,married,university.degree,no,yes,no
15641,35,admin.,married,high.school,no,yes,yes
19250,35,services,married,professional.course,unknown,no,no
20320,35,services,married,high.school,no,unknown,unknown
24723,35,technician,married,unknown,no,yes,no
30007,35,blue-collar,married,basic.4y,unknown,yes,no
32508,35,blue-collar,married,basic.9y,unknown,yes,no
33449,35,blue-collar,married,basic.6y,no,yes,no
35106,35,entrepreneur,married,university.degree,no,yes,no
35468,35,entrepreneur,married,high.school,no,yes,no
37198,35,admin.,divorced,university.degree,no,yes,no
123,35,admin.,single,university.degree,no,yes,no
2766,35,admin.,single,high.school,no,unknown,unknown
2813,35,admin.,single,university.degree,no,yes,no
3437,35,admin.,single,university.degree,no,no,no
4059,35,student,single,university.degree,unknown,no,no
8998,35,unemployed,single,university.degree,no,no,no
9893,35,blue-collar,single,basic.9y,no,yes,no
12309,35,admin.,married,university.degree,no,no,no
13613,35,admin.,married,high.school,no,no,no
20185,35,services,married,basic.6y,no,no,no
23316,35,management,married,university.degree,no,no,no
23426,35,management,married,university.degree,no,no,no
24203,35,technician,married,basic.6y,no,no,no
24639,35,technician,married,professional.course,no,no,no
25608,35,technician,married,professional.course,no,no,no
26723,35,technician,married,professional.course,no,yes,no
26908,35,technician,married,professional.course,no,no,no
28163,35,blue-collar,married,basic.6y,no,no,no
30661,35,blue-collar,married,professional.course,no,yes,no
30869,35,blue-collar,married,basic.9y,unknown,yes,yes
4010,35,student,single,university.degree,unknown,yes,no
9684,35,blue-collar,single,basic.4y,unknown,no,no
10881,35,blue-collar,single,professional.course,no,yes,no
18283,35,unknown,married,basic.9y,no,no,no
22771,35,management,married,university.degree,no,yes,no
22900,35,management,married,university.degree,no,yes,no
24651,35,technician,married,high.school,unknown,yes,no
25007,35,technician,married,professional.course,no,no,no
27440,35,unemployed,married,high.school,no,no,yes
29499,35,blue-collar,married,unknown,no,no,no
32326,35,blue-collar,married,basic.6y,no,yes,no
36990,35,admin.,divorced,high.school,no,yes,yes
39081,35,management,divorced,university.degree,no,unknown,unknown
59,35,admin.,single,basic.4y,unknown,yes,no
447,35,admin.,single,high.school,no,no,no
1366,35,admin.,single,high.school,no,yes,yes
2441,35,admin.,single,university.degree,no,yes,no
6721,35,technician,single,professional.course,no,yes,yes
7812,35,technician,single,high.school,unknown,no,no
8478,35,technician,single,professional.course,no,no,no
10007,35,blue-collar,single,basic.4y,no,no,no
12549,35,admin.,married,high.school,no,yes,yes
16059,35,admin.,married,university.degree,no,no,no
16270,35,admin.,married,university.degree,no,no,no
20235,35,services,married,high.school,unknown,yes,no
20291,35,services,married,professional.course,no,yes,no
20370,35,services,married,basic.9y,unknown,no,no
20884,35,housemaid,married,high.school,no,no,no
23673,35,technician,married,university.degree,no,yes,no
24154,35,technician,married,university.degree,unknown,no,no
24794,35,technician,married,professional.course,no,no,yes
25031,35,technician,married,professional.course,no,no,no
27205,35,unemployed,married,professional.course,no,no,no
29317,35,blue-collar,married,basic.4y,unknown,no,no
36679,35,admin.,divorced,university.degree,no,yes,no
40023,35,technician,divorced,basic.4y,no,yes,no
40414,35,blue-collar,divorced,basic.9y,no,no,no
210,35,admin.,single,basic.4y,unknown,no,no
3857,35,admin.,single,university.degree,no,yes,no
5801,35,services,single,high.school,no,no,no
7857,35,technician,single,professional.course,no,no,no
9716,35,blue-collar,single,basic.6y,unknown,yes,no
10342,35,blue-collar,single,professional.course,no,yes,no
